Datetime,Latitude,Longitude,Salinity,Temperature,TA,CDOM,DOSat
2017-01-09 09:32:00,53.811731,6.801621,33.2675,6.6775,NaN,6.453654,100.73825
2017-01-09 09:32:20,53.812051,6.804119,33.2636,6.6736,NaN,6.493123,100.64575
2017-01-09 09:32:40,53.81237,6.806614,33.258111,6.671111,NaN,6.492432,100.674
2017-01-09 09:33:00,53.812685,6.809122,33.2517,6.6654,NaN,6.523625,100.76575
2017-01-09 09:33:20,53.813006,6.811642,33.2428,6.6572,NaN,6.531206,101.1495
2017-01-09 09:33:40,53.813322,6.814154,33.235,6.6486,NaN,6.654608,100.8075
2017-01-09 09:34:00,53.813644,6.816669,33.2246,6.6389,NaN,6.623757,100.665
2017-01-09 09:34:20,53.813983,6.819183,33.214556,6.628444,NaN,6.679687,100.64925
2017-01-09 09:34:40,53.814328,6.821704,33.2021,6.6157,NaN,6.708045,100.670333
2017-01-09 09:35:00,53.814649,6.824224,33.1842,6.5978,NaN,6.711614,100.6805
2017-01-09 09:35:20,53.814986,6.826756,33.1741,6.5852,NaN,6.779785,100.783
2017-01-09 09:35:40,53.815331,6.82929,33.152,6.5642,NaN,6.886831,100.6935
2017-01-09 09:36:00,53.815658,6.831815,33.130111,6.539667,NaN,6.944486,100.91175
2017-01-09 09:36:20,53.815997,6.834331,33.1181,6.5236,NaN,6.989558,100.98775
2017-01-09 09:36:40,53.816347,6.836839,33.1055,6.5091,NaN,7.059232,100.88225
2017-01-09 09:37:00,53.816692,6.83938,33.0922,6.4932,NaN,7.154447,100.6925
2017-01-09 09:37:20,53.817025,6.841899,33.0817,6.4802,NaN,7.117075,100.6345
2017-01-09 09:37:40,53.817355,6.844413,33.0707,6.4684,NaN,7.196514,100.69125
2017-01-09 09:38:00,53.817691,6.846921,33.064,6.463,NaN,7.188627,100.7805
2017-01-09 09:38:20,53.818042,6.849436,33.0582,6.4564,NaN,7.199519,100.72275
2017-01-09 09:38:40,53.818383,6.85195,33.0534,6.4508,NaN,7.115572,100.92125
2017-01-09 09:39:00,53.818727,6.854467,33.0499,6.4508,NaN,7.146935,100.972
2017-01-09 09:39:20,53.81906,6.856978,33.0463,6.449,NaN,7.151442,100.87925
2017-01-09 09:39:40,53.819378,6.859485,33.042889,6.451667,NaN,7.065805,100.869
2017-01-09 09:40:00,53.819708,6.861993,33.0353,6.4561,NaN,7.094539,100.9
2017-01-09 09:40:20,53.820036,6.864514,33.0239,6.4515,NaN,7.196723,100.93375
2017-01-09 09:40:40,53.820382,6.867021,33.009,6.4488,NaN,7.28741,101.16625
2017-01-09 09:41:00,53.820728,6.869517,32.9998,6.4458,NaN,7.333609,101.175
2017-01-09 09:41:20,53.82106,6.872014,33.0017,6.45,NaN,7.401029,100.985
2017-01-09 09:41:40,53.821387,6.874522,33.003444,6.453222,NaN,7.450968,100.9655
2017-01-09 09:42:00,53.821717,6.877036,33.0063,6.4523,NaN,7.451735,100.922
2017-01-09 09:42:20,53.822037,6.879551,33.009,6.4525,NaN,7.450728,100.96275
2017-01-09 09:42:40,53.822363,6.882067,33.0147,6.4534,NaN,7.44366,100.8825
2017-01-09 09:43:00,53.822696,6.884587,33.0224,6.4586,NaN,7.414551,101.03475
2017-01-09 09:43:20,53.823016,6.887098,33.032222,6.467,NaN,7.342623,101.1415
2017-01-09 09:43:40,53.823328,6.889627,33.0445,6.477,NaN,7.240648,101.3555
2017-01-09 09:44:00,53.823645,6.89214,33.0536,6.486,NaN,7.215294,101.184
2017-01-09 09:44:20,53.823976,6.894637,33.0616,6.4942,NaN,7.100361,100.932
2017-01-09 09:44:40,53.824291,6.897149,33.0654,6.5033,NaN,7.03463,100.87
2017-01-09 09:45:00,53.824607,6.899657,33.0632,6.506,NaN,7.061674,100.866
2017-01-09 09:45:20,53.824943,6.902172,33.061222,6.506556,NaN,7.102239,100.91975
2017-01-09 09:45:40,53.825258,6.904689,33.059,6.5057,NaN,7.122333,100.86
2017-01-09 09:46:00,53.825568,6.907196,33.0576,6.5055,NaN,7.129282,100.9225
2017-01-09 09:46:20,53.825874,6.909701,33.0571,6.5039,NaN,7.175293,101.04575
2017-01-09 09:46:40,53.826193,6.912205,33.0578,6.5014,NaN,7.187876,101.10625
2017-01-09 09:47:00,53.826521,6.914699,33.058667,6.500778,NaN,7.204965,100.98
2017-01-09 09:47:20,53.826832,6.917198,33.0595,6.5017,NaN,7.172852,100.948
2017-01-09 09:47:40,53.827152,6.919711,33.0604,6.5005,NaN,7.199707,101.40375
2017-01-09 09:48:00,53.827474,6.922209,33.0621,6.5005,NaN,7.203463,101.12925
2017-01-09 09:48:20,53.827794,6.924707,33.062,6.5008,NaN,7.189566,101.16675
2017-01-09 09:48:40,53.828115,6.927217,33.062,6.500889,NaN,7.244591,101.11875
2017-01-09 09:49:00,53.828436,6.929726,33.0616,6.4995,NaN,7.230319,100.943
2017-01-09 09:49:20,53.82875,6.932243,33.0621,6.4979,NaN,7.245718,101.002333
2017-01-09 09:49:40,53.829068,6.934757,33.064,6.498,NaN,7.228441,101.14825
2017-01-09 09:50:00,53.82941,6.937266,33.0662,6.4974,NaN,7.248723,101.0265
2017-01-09 09:50:20,53.829764,6.939764,33.070111,6.498667,NaN,7.241962,101.19825
2017-01-09 09:50:40,53.830112,6.942271,33.0745,6.5014,NaN,7.25492,101.03575
2017-01-09 09:51:00,53.83046,6.944779,33.0812,6.5048,NaN,7.189754,101.17
2017-01-09 09:51:20,53.830815,6.94729,33.09,6.5104,NaN,7.181866,100.99475
2017-01-09 09:51:40,53.831165,6.949804,33.0992,6.5157,NaN,7.170222,101.067
2017-01-09 09:52:00,53.831524,6.952304,33.1082,6.5208,NaN,7.063176,101.1585
2017-01-09 09:52:20,53.831883,6.95481,33.112,6.526444,NaN,7.057653,101.23025
2017-01-09 09:52:40,53.832227,6.957311,33.1118,6.5276,NaN,7.138484,101.11875
2017-01-09 09:53:00,53.832569,6.959813,33.1107,6.5253,NaN,7.158203,100.96925
2017-01-09 09:53:20,53.832916,6.962316,33.1126,6.5243,NaN,7.178298,101.18925
2017-01-09 09:53:40,53.833278,6.964824,33.1181,6.5274,NaN,7.165618,101.41025
2017-01-09 09:54:00,53.833637,6.96733,33.122111,6.529556,NaN,7.167593,101.04175
2017-01-09 09:54:20,53.834,6.969837,33.128,6.5338,NaN,7.137545,101.274
2017-01-09 09:54:40,53.834347,6.972345,33.1328,6.5368,NaN,7.150316,101.398
2017-01-09 09:55:00,53.834681,6.974851,33.1405,6.541,NaN,7.128343,101.37925
2017-01-09 09:55:20,53.835033,6.97735,33.1488,6.5434,NaN,7.130221,101.23375
2017-01-09 09:55:40,53.835384,6.979843,33.155667,6.547333,NaN,7.081393,101.09575
2017-01-09 09:56:00,53.835739,6.98234,33.1602,6.5492,NaN,7.070876,101.136
2017-01-09 09:56:20,53.836088,6.984831,33.1638,6.549,NaN,7.072378,101.29675
2017-01-09 09:56:40,53.836439,6.987331,33.1683,6.5497,NaN,7.055664,101.0695
2017-01-09 09:57:00,53.836786,6.989837,33.1705,6.5503,NaN,7.075571,101.179
2017-01-09 09:57:20,53.837135,6.992335,33.1641,6.5416,NaN,7.138108,101.2615
2017-01-09 09:57:40,53.837484,6.994838,33.150222,6.530222,NaN,7.229567,101.24925
2017-01-09 09:58:00,53.837837,6.997337,33.1448,6.5241,NaN,7.248723,101.238
2017-01-09 09:58:20,53.838195,6.999827,33.1372,6.5166,NaN,7.302809,101.333
2017-01-10 01:38:00,53.905285,6.999904,32.6605,6.0171,NaN,8.344727,107.91625
2017-01-10 01:38:20,53.904876,6.997321,32.664,6.0189,NaN,7.984901,108.49175
2017-01-10 01:38:40,53.904477,6.994738,32.6701,6.0211,NaN,7.94828,108.674
2017-01-10 01:39:00,53.904085,6.99216,32.6776,6.0226,NaN,7.987718,108.38625
2017-01-10 01:39:20,53.903686,6.989586,32.6903,6.026,NaN,8.2343,107.754
2017-01-10 01:39:40,53.903285,6.986994,32.702111,6.034444,NaN,8.326134,107.537
2017-01-10 01:40:00,53.902906,6.984399,32.7189,6.0409,NaN,8.200308,107.10875
2017-01-10 01:40:20,53.902535,6.981804,32.7456,6.0549,NaN,7.968938,107.783667
2017-01-10 01:40:40,53.902156,6.979227,32.7586,6.0646,NaN,7.628643,108.6705
2017-01-10 01:41:00,53.901759,6.976663,32.8134,6.0928,NaN,6.833684,109.20825
2017-01-10 01:41:20,53.901348,6.974073,32.885889,6.146778,NaN,6.501058,109.21475
2017-01-10 01:41:40,53.900935,6.971476,32.9157,6.18,NaN,6.38916,108.5865
2017-01-10 01:42:00,53.900528,6.968887,32.9329,6.1994,NaN,6.478553,108.28225
2017-01-10 01:42:20,53.900127,6.966312,32.9498,6.215,NaN,6.191031,108.381
2017-01-10 01:42:40,53.899724,6.963743,32.9679,6.2288,NaN,6.109337,108.6135
2017-01-10 01:43:00,53.899317,6.961183,32.9815,6.243,NaN,5.68566,109.11975
2017-01-10 01:43:20,53.898909,6.95861,32.991889,6.253,NaN,5.86576,109.999
2017-01-10 01:43:40,53.898503,6.95603,33.0074,6.262,NaN,5.942758,109.44975
2017-01-10 01:44:00,53.898116,6.953448,33.0297,6.2768,NaN,6.033842,108.99775
2017-01-10 01:44:20,53.897718,6.95087,33.0558,6.2959,NaN,5.958909,108.017
2017-01-10 01:44:40,53.897324,6.948312,33.0716,6.3127,NaN,5.859563,108.5455
2017-01-10 01:45:00,53.896927,6.945751,33.087,6.325778,NaN,5.897874,108.269
2017-01-10 01:45:20,53.89654,6.943193,33.0994,6.3358,NaN,5.620117,107.959333
2017-01-10 01:45:40,53.896138,6.940627,33.1024,6.3455,NaN,5.429687,109.9265
2017-01-10 01:46:00,53.89575,6.938048,33.1135,6.3528,NaN,5.729605,109.63775
2017-01-10 01:46:20,53.895358,6.935487,33.1234,6.3617,NaN,5.621056,108.21025
2017-01-10 01:46:40,53.89496,6.932916,33.128111,6.368222,NaN,5.472729,109.48475
2017-01-10 01:47:00,53.894555,6.930348,33.1375,6.3772,NaN,5.400977,109.3145
2017-01-10 01:47:20,53.894144,6.927786,33.152,6.3908,NaN,5.309064,108.93475
2017-01-10 01:47:40,53.893756,6.925239,33.1649,6.4019,NaN,5.294141,108.6055
2017-01-10 01:48:00,53.893351,6.922669,33.1796,6.4143,NaN,5.40889,108.72075
2017-01-10 01:48:20,53.892963,6.920097,33.2023,6.432,NaN,5.601758,107.70475
2017-01-10 01:48:40,53.892576,6.917538,33.222556,6.452778,NaN,5.304425,108.177
2017-01-10 01:49:00,53.89218,6.914978,33.2475,6.4784,NaN,5.335286,108.8395
2017-01-10 01:49:20,53.891788,6.912412,33.2692,6.5028,NaN,5.236816,109.318
2017-01-10 01:49:40,53.891388,6.909837,33.291,6.5259,NaN,5.071467,109.226
2017-01-10 01:50:00,53.890988,6.907273,33.306556,6.544667,NaN,5.051676,109.803
2017-01-10 01:50:20,53.89059,6.904717,33.3251,6.5633,NaN,5.070394,109.40725
2017-01-10 01:50:40,53.890187,6.902153,33.3444,6.585,NaN,5.208271,109.52525
2017-01-10 01:51:00,53.889784,6.8996,33.3671,6.6078,NaN,5.145264,108.4085
2017-01-10 01:51:20,53.889384,6.897034,33.3826,6.6289,NaN,5.082342,108.42825
2017-01-10 01:51:40,53.888984,6.894483,33.396222,6.649667,NaN,5.000407,108.77625
2017-01-10 01:52:00,53.888581,6.891935,33.4056,6.6656,NaN,5.021566,108.54375
2017-01-10 01:52:20,53.888182,6.889383,33.4086,6.6769,NaN,4.985758,108.85525
2017-01-10 01:52:40,53.88778,6.88685,33.4136,6.6843,NaN,4.997115,108.3915
2017-01-10 01:53:00,53.887382,6.884306,33.4159,6.6912,NaN,4.994554,108.14825
2017-01-10 01:53:20,53.886981,6.88176,33.417,6.6978,NaN,5.016902,108.297
2017-01-10 01:53:40,53.886573,6.879211,33.419333,6.702667,NaN,5.105202,107.50675
2017-01-10 01:54:00,53.886176,6.876658,33.4203,6.706,NaN,5.119185,107.20125
2017-01-10 01:54:20,53.885761,6.874106,33.42,6.7108,NaN,5.101429,107.31
2017-01-10 01:54:40,53.885352,6.871555,33.419,6.7152,NaN,4.995931,107.661
2017-01-10 01:55:00,53.884941,6.869016,33.4169,6.7191,NaN,4.960186,108.757
2017-01-10 01:55:20,53.884533,6.866478,33.420111,6.721111,NaN,5.130005,107.623
2017-01-10 01:55:40,53.884126,6.863946,33.42,6.7253,NaN,4.921875,107.708
2017-01-10 01:56:00,53.883716,6.8614,33.417,6.7272,NaN,4.905536,109.04075
2017-01-10 01:56:20,53.883306,6.858848,33.4192,6.7301,NaN,5.032404,108.017
2017-01-10 01:56:40,53.882901,6.856289,33.4175,6.7311,NaN,4.984788,108.199
2017-01-10 01:57:00,53.882498,6.853735,33.416444,6.733222,NaN,4.972957,108.3815
2017-01-10 01:57:20,53.882094,6.851178,33.4126,6.7331,NaN,4.975962,108.8265
2017-01-10 01:57:40,53.881683,6.848627,33.4093,6.7298,NaN,4.851825,108.658
2017-01-10 01:58:00,53.881277,6.846076,33.406,6.7301,NaN,4.858398,108.905
2017-01-10 01:58:20,53.880862,6.843521,33.4028,6.73,NaN,4.958903,108.71625
2017-01-10 01:58:40,53.88045,6.840981,33.397778,6.726889,NaN,4.896334,108.60525
2017-01-10 01:59:00,53.880034,6.838435,33.3916,6.7237,NaN,4.753794,109.067333
2017-01-10 01:59:20,53.87963,6.835889,33.3875,6.7222,NaN,4.942157,109.5115
2017-01-10 01:59:40,53.879222,6.833348,33.3836,6.7194,NaN,5.047979,108.443
2017-01-10 02:00:00,53.878817,6.830813,33.3793,6.7169,NaN,5.07793,107.89525
2017-01-10 02:00:20,53.878401,6.828276,33.372111,6.711222,NaN,5.053906,108.1755
2017-01-10 02:00:40,53.877992,6.825744,33.3671,6.7071,NaN,4.958203,108.356
2017-01-10 02:01:00,53.87758,6.823214,33.3605,6.7007,NaN,5.090332,108.341
2017-01-10 02:01:20,53.877162,6.820685,33.353,6.6945,NaN,5.032227,108.51525
2017-01-10 02:01:40,53.876745,6.818161,33.3469,6.6881,NaN,5.164844,108.19725
2017-01-10 02:02:00,53.876328,6.815631,33.3394,6.6814,NaN,5.106978,108.34675
2017-01-10 02:02:20,53.875906,6.813105,33.335444,6.675778,NaN,5.153809,108.1405
2017-01-10 02:02:40,53.875491,6.810568,33.331,6.669,NaN,5.169881,107.7765
2017-01-10 02:03:00,53.875065,6.808024,33.3234,6.6617,NaN,4.975398,108.4285
2017-01-10 02:03:20,53.874636,6.805484,33.3181,6.6573,NaN,4.97521,109.03475
2017-01-10 02:03:40,53.874219,6.802944,33.3159,6.6532,NaN,5.050252,108.446
2017-01-10 02:04:00,53.873805,6.800404,33.313556,6.648222,NaN,5.142578,108.378
2017-01-31 07:52:00,53.794714,6.800642,32.4408,4.3058,NaN,9.550781,101.69175
2017-01-31 07:52:20,53.795062,6.803097,32.4308,4.3153,NaN,9.629094,101.435
2017-01-31 07:52:40,53.795415,6.805556,32.4233,4.322,NaN,9.545335,101.663
2017-01-31 07:53:00,53.795766,6.808025,32.417,4.3282,NaN,9.400353,101.96625
2017-01-31 07:53:20,53.796121,6.810483,32.408778,4.334778,NaN,9.121094,102.89575
2017-01-31 07:53:40,53.796458,6.812949,32.4035,4.3426,NaN,9.148513,102.26525
2017-01-31 07:54:00,53.796779,6.815399,32.3931,4.3524,NaN,9.485051,101.474667
2017-01-31 07:54:20,53.797099,6.817849,32.3851,4.3629,NaN,9.408616,101.52075
2017-01-31 07:54:40,53.797425,6.820314,32.379333,4.371,NaN,9.56111,101.78725
2017-01-31 07:55:00,53.797741,6.822781,32.3709,4.382,NaN,9.943284,102.1855
2017-01-31 07:55:20,53.798048,6.825099,32.364444,4.390333,NaN,10.0344944784509,101.697333
2017-01-31 08:00:40,53.8032,6.865072,32.3184,4.525,NaN,10.62331,101.3545
2017-01-31 08:01:00,53.803522,6.867572,32.3197,4.532,NaN,10.607096,101.216
2017-01-31 08:01:20,53.803844,6.870073,32.3213,4.5381,NaN,10.882287,101.52875
2017-01-31 08:01:40,53.804161,6.87257,32.3233,4.5457,NaN,10.790077,101.125
2017-01-31 08:02:00,53.804478,6.875068,32.325556,4.551111,NaN,10.694298,101.061
2017-01-31 08:02:20,53.804792,6.877558,32.3273,4.5554,NaN,10.643217,101.2485
2017-01-31 08:02:40,53.805116,6.880052,32.3302,4.5614,NaN,10.564528,101.555
2017-01-31 08:03:00,53.805423,6.882558,32.3318,4.5643,NaN,10.73937,101.39375
2017-01-31 08:03:20,53.805743,6.88505,32.3318,4.5665,NaN,10.684533,101.2085
2017-01-31 08:03:40,53.806068,6.887549,32.332778,4.571222,NaN,10.716083,101.38925
2017-01-31 08:04:00,53.806404,6.890052,32.3329,4.574,NaN,10.809983,101.37525
2017-01-31 08:04:20,53.80673,6.892555,32.3328,4.5772,NaN,10.84698,101.254
2017-01-31 08:04:40,53.807048,6.895038,32.332,4.58,NaN,10.744817,101.35675
2017-01-31 08:05:00,53.807369,6.89754,32.3332,4.5845,NaN,10.777682,101.2985
2017-01-31 08:05:20,53.807697,6.900036,32.332444,4.589,NaN,10.815993,101.351667
2017-01-31 08:05:40,53.808012,6.902538,32.3317,4.5923,NaN,10.781438,101.28375
2017-01-31 08:06:00,53.808335,6.905048,32.332,4.5939,NaN,10.848107,101.21475
2017-01-31 08:06:20,53.808662,6.907551,32.3308,4.5984,NaN,10.824444,101.3575
2017-01-31 08:06:40,53.808977,6.910058,32.3299,4.6015,NaN,10.798715,101.65225
2017-01-31 08:07:00,53.809294,6.912558,32.3299,4.606,NaN,10.786884,101.452
2017-01-31 08:07:20,53.809619,6.915058,32.331333,4.611333,NaN,10.804913,101.207
2017-01-31 08:07:40,53.809943,6.917557,32.332,4.6169,NaN,10.756648,101.405
2017-01-31 08:08:00,53.810263,6.920052,32.3319,4.624,NaN,10.791955,101.95975
2017-01-31 08:08:20,53.810591,6.922559,32.3318,4.629,NaN,10.928673,101.28925
2017-01-31 08:08:40,53.810917,6.925071,32.3311,4.6318,NaN,10.873648,101.3175
2017-01-31 08:09:00,53.811249,6.927581,32.330889,4.635111,NaN,10.883413,101.58425
2017-01-31 08:09:20,53.811578,6.930095,32.33,4.6418,NaN,11.079853,101.18675
2017-01-31 08:09:40,53.811915,6.932595,32.3291,4.65,NaN,11.138509,101.092667
2017-01-31 08:10:00,53.812243,6.935096,32.3278,4.6555,NaN,11.150278,101.12375
2017-01-31 08:10:20,53.812568,6.937595,32.326,4.6587,NaN,11.130559,101.25425
2017-01-31 08:10:40,53.812892,6.940086,32.3251,4.6632,NaN,10.965107,101.43775
2017-01-31 08:11:00,53.813226,6.942569,32.321889,4.664889,NaN,11.158917,102.007
2017-01-31 08:11:20,53.81354,6.945053,32.3182,4.6693,NaN,11.252734,101.75075
2017-01-31 08:11:40,53.81386,6.947552,32.316,4.6749,NaN,11.13418,101.566
2017-01-31 08:12:00,53.814194,6.950047,32.3159,4.6808,NaN,10.972243,101.4075
2017-01-31 08:12:20,53.81451,6.952544,32.3142,4.6871,NaN,11.04511,102.34
2017-01-31 08:12:40,53.814831,6.95505,32.3121,4.7003,NaN,11.279053,102.255
2017-01-31 08:13:00,53.815151,6.957545,32.310444,4.716333,NaN,11.303914,101.59625
2017-01-31 08:13:20,53.815467,6.960031,32.3082,4.7278,NaN,11.416016,101.13925
2017-01-31 08:13:40,53.815798,6.962524,32.3057,4.7307,NaN,11.290002,101.57425
2017-01-31 08:14:00,53.816127,6.965022,32.3033,4.7273,NaN,11.347019,101.3825
2017-01-31 08:14:20,53.816466,6.967533,32.2998,4.7253,NaN,11.517773,101.46675
2017-01-31 08:14:40,53.816818,6.970073,32.295667,4.729667,NaN,11.670125,101.377667
2017-01-31 08:15:00,53.817156,6.972634,32.2934,4.7296,NaN,11.66072,101.24175
2017-01-31 08:15:20,53.817498,6.975212,32.291,4.729,NaN,11.654147,101.32
2017-01-31 08:15:40,53.817825,6.977793,32.2891,4.7383,NaN,11.703538,101.34325
2017-01-31 08:16:00,53.818168,6.980381,32.2862,4.7332,NaN,11.536662,101.2215
2017-01-31 08:16:20,53.818521,6.982976,32.285778,4.734667,NaN,11.556115,101.843
2017-01-31 08:16:40,53.818885,6.985573,32.281,4.7373,NaN,11.887958,101.64425
2017-01-31 08:17:00,53.819254,6.988172,32.2772,4.7321,NaN,11.712177,101.47475
2017-01-31 08:17:20,53.819633,6.990768,32.276,4.7292,NaN,11.526818,101.59825
2017-01-31 08:17:40,53.820022,6.993373,32.2748,4.7293,NaN,11.583862,101.37275
2017-01-31 08:18:00,53.820396,6.995975,32.272,4.726778,NaN,11.651893,101.4715
2017-01-31 08:18:20,53.820771,6.998578,32.2683,4.7274,NaN,11.758564,101.259
2017-02-01 00:03:20,53.901214,6.997691,32.7507,4.9358,NaN,9.098182,100.69325
2017-02-01 00:03:40,53.900855,6.995148,32.7502,4.9338,NaN,9.067161,100.4895
2017-02-01 00:04:00,53.900492,6.992613,32.752667,4.932333,NaN,9.072266,100.37175
2017-02-01 00:04:20,53.90013,6.990078,32.7565,4.9317,NaN,9.059615,100.44375
2017-02-01 00:04:40,53.899761,6.987528,32.7602,4.9323,NaN,8.97583,100.41975
2017-02-01 00:05:00,53.899388,6.984984,32.7625,4.9332,NaN,8.945516,100.3785
2017-02-01 00:05:20,53.899013,6.98244,32.764111,4.933444,NaN,8.848766,100.43
2017-02-01 00:05:40,53.898648,6.979881,32.766,4.9333,NaN,8.71005,100.528
2017-02-01 00:06:00,53.898293,6.977329,32.7745,4.9359,NaN,8.628493,100.42425
2017-02-01 00:06:20,53.89793,6.974781,32.7799,4.9377,NaN,8.604455,100.4575
2017-02-01 00:06:40,53.897564,6.972221,32.7885,4.9375,NaN,8.555251,100.3755
2017-02-01 00:07:00,53.897204,6.96966,32.803,4.939444,NaN,8.505672,100.354
2017-02-01 00:07:20,53.896849,6.967109,32.8274,4.9453,NaN,8.451209,100.327333
2017-02-01 00:07:40,53.896486,6.964568,32.8463,4.9509,NaN,8.364821,100.377
2017-02-01 00:08:00,53.896121,6.962017,32.8596,4.9555,NaN,8.376653,100.2835
2017-02-01 00:08:20,53.895761,6.959459,32.8694,4.9569,NaN,8.354117,100.331
2017-02-01 00:08:40,53.895395,6.956909,32.873667,4.959111,NaN,8.228102,100.31075
2017-02-01 00:09:00,53.895033,6.954372,32.8788,4.9623,NaN,8.276005,100.38925
2017-02-01 00:09:20,53.894668,6.951846,32.8804,4.9621,NaN,8.179297,100.388
2017-02-01 00:09:40,53.894307,6.949344,32.8824,4.9595,NaN,8.061162,100.39475
2017-02-01 00:10:00,53.893941,6.946842,32.8848,4.9613,NaN,8.012508,100.36725
2017-02-01 00:10:20,53.893585,6.944349,32.887333,4.96,NaN,8.073934,100.409
2017-02-01 00:10:40,53.893249,6.941868,32.8886,4.958,NaN,8.105657,100.4
2017-02-01 00:11:00,53.892905,6.939386,32.8861,4.9543,NaN,8.106032,100.3795
2017-02-01 00:11:20,53.892557,6.9369,32.885,4.9537,NaN,7.99354,100.32
2017-02-01 00:11:40,53.892214,6.934417,32.8853,4.9539,NaN,7.677205,100.38825
2017-02-01 00:12:00,53.891847,6.931931,32.898444,4.956111,NaN,7.751668,100.29825
2017-02-01 00:12:20,53.891487,6.92944,32.9219,4.9603,NaN,7.841233,100.355
2017-02-01 00:12:40,53.89111,6.92694,32.9343,4.9651,NaN,7.787069,100.3405
2017-02-01 00:13:00,53.890749,6.924453,32.9385,4.9642,NaN,7.866211,100.39725
2017-02-01 00:13:20,53.890388,6.921968,32.9383,4.9616,NaN,7.87557,100.54425
2017-02-01 00:13:40,53.890038,6.9195,32.9325,4.9562,NaN,7.988281,100.49175
2017-02-01 00:14:00,53.889687,6.917027,32.926444,4.949889,NaN,8.006686,100.37875
2017-02-01 00:14:20,53.889333,6.914561,32.9209,4.9466,NaN,7.977764,100.371
2017-02-01 00:14:40,53.888989,6.912097,32.9138,4.9422,NaN,7.988657,100.3985
2017-02-01 00:15:00,53.888648,6.909627,32.9077,4.9354,NaN,7.982084,100.37725
2017-02-01 00:15:20,53.888293,6.907162,32.9033,4.9327,NaN,7.952677,100.36625
2017-02-01 00:15:40,53.887921,6.904719,32.896556,4.926889,NaN,7.973069,100.479
2017-02-01 00:16:00,53.887553,6.902255,32.8907,4.9203,NaN,7.892503,100.42125
2017-02-01 00:16:20,53.887179,6.899784,32.8843,4.9149,NaN,7.888794,100.39375
2017-02-01 00:16:40,53.886801,6.897345,32.8793,4.9068,NaN,7.91072,100.347
2017-02-01 00:17:00,53.886427,6.894881,32.8755,4.8989,NaN,7.878606,100.45175
2017-02-01 00:17:20,53.886047,6.892419,32.872111,4.897667,NaN,7.787642,100.425333
2017-02-01 00:17:40,53.88568,6.889963,32.8692,4.8897,NaN,7.953914,100.52125
2017-02-01 00:18:00,53.885302,6.887506,32.8668,4.8808,NaN,7.937622,100.32725
2017-02-01 00:18:20,53.884929,6.885038,32.8653,4.8742,NaN,7.858887,100.339
2017-02-01 00:18:40,53.884554,6.882578,32.8643,4.8697,NaN,7.870343,100.52875
2017-02-01 00:19:00,53.88418,6.880114,32.863556,4.866889,NaN,7.924429,100.28975
2017-02-01 00:19:20,53.883818,6.877653,32.8637,4.8624,NaN,7.8202,100.2685
2017-02-01 00:19:40,53.883456,6.87519,32.8656,4.857,NaN,7.916354,100.383
2017-02-01 00:20:00,53.883089,6.872722,32.8677,4.8568,NaN,7.880672,100.3315
2017-02-01 00:20:20,53.882713,6.87025,32.8697,4.8568,NaN,7.833534,100.42275
2017-02-01 00:20:40,53.882338,6.867792,32.8722,4.8531,NaN,7.970252,100.34775
2017-02-01 00:21:00,53.881961,6.865331,32.874111,4.849333,NaN,7.962365,100.461
2017-02-01 00:21:20,53.881598,6.862865,32.8748,4.8436,NaN,7.920464,100.393
2017-02-01 00:21:40,53.88123,6.860405,32.8732,4.8385,NaN,7.847994,100.575
2017-02-01 00:22:00,53.880857,6.857938,32.8714,4.8291,NaN,8.026405,100.520333
2017-02-01 00:22:20,53.880498,6.855468,32.8699,4.8179,NaN,8.062275,100.4005
2017-02-01 00:22:40,53.88013,6.853004,32.867667,4.810556,NaN,8.096079,100.39175
2017-02-01 00:23:00,53.879765,6.850522,32.8654,4.803,NaN,8.047626,100.46275
2017-02-01 00:23:20,53.879394,6.848058,32.8638,4.7904,NaN,8.021334,100.3205
2017-02-01 00:23:40,53.879022,6.845586,32.8622,4.7839,NaN,8.09345,100.43075
2017-02-01 00:24:00,53.878658,6.843119,32.858667,4.767667,NaN,8.276743,100.5285
2017-02-01 00:24:20,53.878282,6.840658,32.8539,4.7535,NaN,8.373084,100.59975
2017-02-01 00:24:40,53.877914,6.838195,32.8513,4.7378,NaN,8.361065,100.423
2017-02-01 00:25:00,53.877555,6.835735,32.8523,4.7339,NaN,8.271484,100.4545
2017-02-01 00:25:20,53.877191,6.833271,32.8541,4.7356,NaN,8.155611,100.501
2017-02-01 00:25:40,53.876815,6.830809,32.8607,4.736,NaN,8.288011,100.395
2017-02-01 00:26:00,53.876451,6.82834,32.867889,4.736667,NaN,8.286321,100.66175
2017-02-01 00:26:20,53.876091,6.825871,32.8749,4.7401,NaN,8.282752,100.527
2017-02-01 00:26:40,53.87574,6.823396,32.8843,4.7434,NaN,8.26416,100.43475
2017-02-01 00:27:00,53.875377,6.820925,32.8871,4.7446,NaN,8.237305,100.315333
2017-02-01 00:27:20,53.875012,6.818456,32.8884,4.7457,NaN,8.118803,100.36175
2017-02-01 00:27:40,53.874659,6.81598,32.892333,4.744111,NaN,8.156363,100.38475
2017-02-01 00:28:00,53.874301,6.813504,32.8987,4.7437,NaN,8.37177,100.55725
2017-02-01 00:28:20,53.873937,6.81102,32.9034,4.7439,NaN,8.376089,100.4
